skip	dateOrder	dateShipment	dateCelebration	instagram	name	phoneNumber	city	novaPoshta	paymentDate	sentDate	description	paymentCheck	sentCheck
239	2018-04-21	2018-04-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-04-21	2018-04-21		1	1
240	2018-04-21	2018-04-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-04-21	2018-04-21		1	1
241	2018-04-23	2018-04-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-04-26	2018-04-26		1	1
242	2018-04-23	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
243	2018-04-23	2018-04-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-04-30	2018-04-30		1	1
244	2018-04-24	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
245	2018-04-25	2018-05-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-03	2018-05-03		1	1
246	2018-04-26	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
247	2018-04-26	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
248	2018-04-28	2018-05-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-03	2018-05-03		1	1
249	2018-04-29	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
250	2018-04-30	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
251	2018-05-01	2018-05-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-06	2018-05-06		1	1
252	2018-04-30	2018-05-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-05	2018-05-05		1	1
253	2018-05-01	2018-05-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-02	2018-05-02		1	1
254	2018-05-03	2018-05-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-12	2018-05-12		1	1
255	2018-05-03	2018-05-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-07	2018-05-07		1	1
256	2018-05-03	2018-05-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-08	2018-05-08		1	1
257	2018-04-05	2018-05-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-10	2018-05-10		1	1
258	2018-05-06	2018-05-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-09	2018-05-09		1	1
259	2018-05-06	2018-05-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-08	2018-05-08		1	1
260	2018-05-06	2018-05-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-08	2018-05-08		1	1
261	2018-05-07	2018-05-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-18	2018-05-18		1	1
262	2018-05-07	2018-05-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-14	2018-05-14		1	1
263	2018-05-08	2018-05-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-09	2018-05-09		1	1
264	2018-05-08	2018-05-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-10	2018-05-10		1	1
265	2018-05-08	2018-05-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-10	2018-05-10		1	1
266	2018-05-09	2018-05-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-14	2018-05-14		1	1
267	2018-05-11	2018-05-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-11	2018-05-11		1	1
268	2018-05-11	2018-05-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-15	2018-05-15		1	1
269	2018-05-13	2018-05-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-17	2018-05-17		1	1
270	2018-05-14	2018-05-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-19	2018-05-19		1	1
271	2018-05-16	2018-05-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-17	2018-05-17		1	1
272	2018-05-17	2018-05-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-19	2018-05-19		1	1
273	2018-05-17	2018-05-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-18	2018-05-18		1	1
274	2018-05-18	2018-05-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-23	2018-05-23		1	1
275	2018-05-19	2018-05-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-21	2018-05-21		1	1
276	2018-05-21	2018-05-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-22	2018-05-22		1	1
277	2018-05-20	2018-05-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-22	2018-05-22		1	1
278	2018-05-22	2018-05-28		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-28	2018-05-28		1	1
279	2018-05-22	2018-05-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-30	2018-05-30		1	1
280	2018-05-22	2018-05-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-23	2018-05-23		1	1
281	2018-05-22	2018-05-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-23	2018-05-23		1	1
282	2018-05-22	2018-05-23		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-23	2018-05-23		1	1
283	2018-05-23	2018-05-28		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-28	2018-05-28		1	1
284	2018-05-23	2018-05-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-26	2018-05-26		1	1
285	2018-05-23	2018-05-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-29	2018-05-29		1	1
286	2018-05-27	2018-05-28		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-28	2018-05-28		1	1
287	2018-05-27	2018-05-28		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-28	2018-05-28		1	1
288	2018-05-29	2018-05-31		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-31	2018-05-31		1	1
289	2018-05-30	2018-05-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-05-30	2018-05-30		1	1
290	2018-06-03	2018-06-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-11	2018-06-11		1	1
291	2018-06-04	2018-06-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-11	2018-06-11		1	1
292	2018-06-06	2018-06-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-14	2018-06-14		1	1
293	2018-06-07	2018-06-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-12	2018-06-12		1	1
294	2018-06-07	2018-06-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-12	2018-06-12		1	1
295	2018-06-08	2018-06-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-15	2018-06-15		1	1
296	2018-06-08	2018-06-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-15	2018-06-15		1	1
297	2018-06-08	2018-06-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-15	2018-06-15		1	1
298	2018-06-11	2018-06-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-12	2018-06-12		1	1
299	2018-06-11	2018-06-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-12	2018-06-12		1	1
300	2018-06-11	2018-06-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-12	2018-06-12		1	1
301	2018-06-13	2018-06-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-19	2018-06-19		1	1
302	2018-06-14	2018-06-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-17	2018-06-17		1	1
303	2018-06-14	2018-06-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-17	2018-06-17		1	1
304	2018-06-14	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
305	2018-06-14	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
306	2018-06-14	2018-06-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-19	2018-06-19		1	1
307	2018-06-15	2018-06-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-29	2018-06-29		1	1
308	2018-06-15	2018-06-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-22	2018-06-22		1	1
309	2018-06-15	2018-06-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-16	2018-06-16		1	1
310	2018-06-14	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
311	2018-06-14	2018-06-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-22	2018-06-22		1	1
312	2018-06-14	2018-06-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-22	2018-06-22		1	1
313	2018-06-16	2018-06-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-18	2018-06-18		1	1
314	2018-06-16	2018-06-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-19	2018-06-19		1	1
315	2018-06-18	2018-06-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-22	2018-06-22		1	1
316	2018-06-18	2018-06-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-19	2018-06-19		1	1
317	2018-06-18	2018-06-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-19	2018-06-19		1	1
318	2018-06-19	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
319	2018-06-19	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
320	2018-06-19	2018-06-22		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-22	2018-06-22		1	1
321	2018-06-19	2018-06-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-24	2018-06-24		1	1
322	2018-06-19	2018-06-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-20	2018-06-20		1	1
323	2018-06-20	2018-06-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-25	2018-06-25		1	1
324	2018-06-20	2018-06-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-25	2018-06-25		1	1
325	2018-06-20	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
326	2018-06-20	2018-06-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-21	2018-06-21		1	1
327	2018-06-20	2018-06-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-29	2018-06-29		1	1
328	2018-06-20	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
329	2018-06-20	2018-06-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-21	2018-06-21		1	1
330	2018-06-21	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
331	2018-06-21	2018-06-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-29	2018-06-29		1	1
332	2018-06-21	2018-06-24		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-24	2018-06-24		1	1
333	2018-06-21	2018-06-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-30	2018-06-30		1	1
334	2018-06-25	2018-06-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-25	2018-06-25		1	1
335	2018-06-22	2018-07-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-02	2018-07-02		1	1
336	2018-06-22	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
337	2018-06-23	2018-06-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-30	2018-06-30		1	1
338	2018-06-23	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
339	2018-06-24	2018-06-26		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-26	2018-06-26		1	1
340	2018-06-24	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
341	2018-06-24	2018-06-25		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-25	2018-06-25		1	1
342	2018-06-24	2018-06-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-30	2018-06-30		1	1
343	2018-06-24	2018-07-01		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-01	2018-07-01		1	1
344	2018-06-26	2018-07-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-02	2018-07-02		1	1
345	2018-06-27	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
346	2018-06-28	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
347	2018-06-28	2018-06-29		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-29	2018-06-29		1	1
348	2018-06-27	2018-06-30		zaglushka	Заглушка	80620000000	Донецк	1	2018-06-30	2018-06-30		1	1
349	2018-06-28	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
350	2018-06-28	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
351	2018-06-28	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
352	2018-06-28	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
353	2018-06-28	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
354	2018-06-29	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
355	2018-06-30	2018-07-02		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-02	2018-07-02		1	1
356	2018-07-01	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
357	2018-07-01	2018-07-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-03	2018-07-03		1	1
358	2018-07-01	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
359	2018-07-01	2018-07-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-07	2018-07-07		1	1
360	2018-07-01	2018-07-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-07	2018-07-07		1	1
361	2018-07-02	2018-07-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-03	2018-07-03		1	1
362	2018-07-02	2018-07-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-09	2018-07-09		1	1
363	2018-07-02	2018-07-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-08	2018-07-08		1	1
364	2018-07-02	2018-07-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-07	2018-07-07		1	1
365	2018-07-03	2018-07-03		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-03	2018-07-03		1	1
366	2018-07-03	2018-07-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-16	2018-07-16		1	1
367	2018-07-03	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
368	2018-07-03	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
369	2018-07-03	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
370	2018-07-03	2018-07-04		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-04	2018-07-04		1	1
371	2018-07-04	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
372	2018-07-04	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
373	2018-07-04	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
374	2018-07-04	2018-07-05		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-05	2018-07-05		1	1
375	2018-07-05	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
376	2018-07-05	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
377	2018-07-05	2018-07-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-11	2018-07-11		1	1
378	2018-07-05	2018-07-06		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-06	2018-07-06		1	1
379	2018-07-05	2018-07-12		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-12	2018-07-12		1	1
380	2018-07-06	2018-07-07		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-07	2018-07-07		1	1
381	2018-07-06	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
382	2018-07-07	2018-07-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-09	2018-07-09		1	1
383	2018-07-07	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
384	2018-07-07	2018-07-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-15	2018-07-15		1	1
385	2018-07-08	2018-07-09		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-09	2018-07-09		1	1
386	2018-07-08	2018-07-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-11	2018-07-11		1	1
387	2018-07-09	2018-07-15		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-15	2018-07-15		1	1
388	2018-07-08	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
389	2018-07-09	2018-07-10		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-10	2018-07-10		1	1
390	2018-07-10	2018-07-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-14	2018-07-14		1	1
391	2018-07-10	2018-08-08		zaglushka	Заглушка	80620000000	Донецк	1	2018-08-08	2018-08-08		1	1
392	2018-07-10	2018-07-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-13	2018-07-13		1	1
393	2018-07-10	2018-07-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-18	2018-07-18		1	1
394	2018-07-10	2018-07-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-17	2018-07-17		1	1
395	2018-07-11	2018-07-11		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-11	2018-07-11		1	1
396	2018-07-11	2018-07-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-19	2018-07-19		1	1
397	2018-07-11	2018-07-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-20	2018-07-20		1	1
398	2018-07-11	2018-07-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-20	2018-07-20		1	1
399	2018-07-11	2018-07-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-16	2018-07-16		1	1
400	2018-07-11	2018-07-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-16	2018-07-16		1	1
401	2018-07-12	2018-07-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-14	2018-07-14		1	1
402	2018-07-12	2018-07-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-19	2018-07-19		1	1
403	2018-07-12	2018-07-13		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-13	2018-07-13		1	1
404	2018-07-13	2018-07-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-17	2018-07-17		1	1
405	2018-07-13	2018-07-14		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-14	2018-07-14		1	1
406	2018-07-15	2018-07-16		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-16	2018-07-16		1	1
407	2018-07-16	2018-07-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-18	2018-07-18		1	1
408	2018-07-16	2018-07-20		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-20	2018-07-20		1	1
409	2018-07-16	2018-07-17		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-17	2018-07-17		1	1
410	2018-07-16	2018-07-19		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-19	2018-07-19		1	1
411	2018-07-16	2018-07-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-18	2018-07-18		1	1
412	2018-07-16	2018-07-18		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-18	2018-07-18		1	1
413	2018-07-16	2018-07-21		zaglushka	Заглушка	80620000000	Донецк	1	2018-07-21	2018-07-21		1	1
